STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,DAPR,MDPR,PRCP,SNOW,SNWD,FIPS,COUNTY
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/23/2020,,,0.13,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/24/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/25/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/26/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/27/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/28/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/29/2020,,,0.47,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/30/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,8/31/2020,,,0.3,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/1/2020,,,2.95,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/2/2020,,,0.03,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/3/2020,,,0.33,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/4/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/5/2020,,,0.03,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/6/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/7/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/8/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/9/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/10/2020,,,0.54,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/11/2020,,,0.04,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/12/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/13/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/14/2020,,,0.01,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/15/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/16/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/17/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/18/2020,,,0.29,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/19/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/20/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/21/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/22/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/23/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/24/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/25/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/26/2020,,,0.65,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/27/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/28/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/29/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,9/30/2020,,,1.91,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/1/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/2/2020,,,0.16,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/3/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/4/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/5/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/6/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/7/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/8/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/9/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/10/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/11/2020,,,0,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/12/2020,,,1.98,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/13/2020,,,0.12,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/14/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/15/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/16/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/17/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/18/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/19/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/20/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/21/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/22/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/23/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/30/2020,7,3.63,,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,10/31/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,11/1/2020,,,0.57,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,11/2/2020,,,0.13,,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,11/3/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,11/4/2020,,,0,0,,51137,Orange County
US1VAOR0001,"BARBOURSVILLE 1.1 NW, VA US",38.185768,-78.28907,167.9,11/5/2020,,,0,0,,51137,Orange County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/17/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/18/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/19/2020,,,0.01,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/20/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/21/2020,,,0.22,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/22/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/23/2020,,,0.58,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/24/2020,,,0.08,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/25/2020,,,1.06,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/26/2020,,,0.05,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/27/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/28/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/29/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/30/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,3/31/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/1/2020,,,0.52,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/2/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/3/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/4/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/5/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/6/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/7/2020,,,0.5,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/8/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/9/2020,,,0.17,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/10/2020,,,0.06,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/11/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/12/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/13/2020,,,0.95,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/14/2020,,,0.37,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/15/2020,,,0.08,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/16/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/17/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/18/2020,,,0.05,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/19/2020,,,0.02,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/20/2020,,,0.25,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/21/2020,,,0.15,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/22/2020,,,0.08,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/23/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/24/2020,,,0.14,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/25/2020,,,0.03,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/26/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/27/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/28/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/29/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,4/30/2020,,,0.72,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/1/2020,,,0.93,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/2/2020,,,0.02,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/3/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/4/2020,,,0.07,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/5/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/6/2020,,,0.32,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/7/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/8/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/9/2020,,,0.12,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/10/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/11/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/12/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/13/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/14/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/15/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/16/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/17/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/18/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/19/2020,,,0.18,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/20/2020,,,0.34,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/21/2020,,,0.11,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/22/2020,,,1.19,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/23/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/24/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/25/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/26/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/27/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/28/2020,,,0.26,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/29/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/30/2020,,,0.03,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,5/31/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/1/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/2/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/3/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/4/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/5/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/6/2020,,,0.68,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/7/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/8/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/9/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/10/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/11/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/12/2020,,,0.52,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/13/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/14/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/15/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/16/2020,,,0.94,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/17/2020,,,0.53,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/18/2020,,,2.7,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/19/2020,,,0.03,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/20/2020,,,0.05,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/21/2020,,,0.01,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/22/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/23/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/24/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/25/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/26/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/27/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/28/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/29/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,6/30/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/1/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/2/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/3/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/4/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/5/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/6/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/7/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/8/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/9/2020,,,0.1,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/10/2020,,,0.02,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/11/2020,,,0.41,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/12/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/13/2020,,,0.27,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/14/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/15/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/16/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/17/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/18/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/19/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/20/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/21/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/22/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/23/2020,,,0.08,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/24/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/25/2020,,,0.01,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/26/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/27/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/28/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/29/2020,,,0.05,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/30/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,7/31/2020,,,1.44,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/1/2020,,,0.84,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/2/2020,,,0.15,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/3/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/4/2020,,,3.7,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/5/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/6/2020,,,1,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/7/2020,,,0.98,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/8/2020,,,0.01,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/9/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/10/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/11/2020,,,0.72,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/12/2020,,,0,0,0,51135,Nottoway County
USC00441322,"FORT PICKETT, VA US",37.0375,-77.9462,100.6,8/13/2020,,,0,0,0,51135,Nottoway County
